Country,Year,Avg_Temperature,Rainfall_mm,Sea_Level,CO2
Bahrain,1965,15.06,78.0,147.6,3.118174594758488
Bahrain,1966,15.15,78.1,147.6,3.114202615858193
Bahrain,1967,15.1,78.3,147.6,3.1213515470975826
Bahrain,1968,15.29,78.5,147.6,3.1276658264794324
Bahrain,1969,15.11,78.7,147.6,3.127520761483771
Bahrain,1970,15.11,78.9,147.6,3.1312607062174065
Bahrain,1971,15.09,79.1,147.6,3.1355255798841584
Bahrain,1972,14.95,79.3,147.6,3.115835815104524
Bahrain,1973,14.98,79.5,147.6,3.122767822414313
Bahrain,1974,15.06,79.7,147.6,3.131363563555761
Bahrain,1975,15.45,79.9,147.6,3.113324789951584
Bahrain,1976,15.4,80.0,147.6,3.125087512896641
Bahrain,1977,15.49,80.2,147.6,3.1167920267229814
Bahrain,1978,15.11,80.4,147.6,3.1140250406702084
Bahrain,1979,15.03,80.6,147.6,3.1286444277227408
Bahrain,1980,15.24,80.8,147.6,3.1158239618808192
Bahrain,1981,15.39,81.0,147.6,3.122298906783086
Bahrain,1982,15.45,81.2,147.6,3.136916505666901
Bahrain,1983,15.55,81.4,147.6,3.1407335966484613
Bahrain,1984,15.46,81.6,147.6,3.1240369591506845
Bahrain,1985,15.69,81.8,147.6,3.1136150187484324
Bahrain,1986,15.42,82.0,147.6,3.1220707249677964
Bahrain,1987,15.33,82.1,147.6,3.1195114433801736
Bahrain,1988,15.23,82.3,147.6,3.142291399673581
Bahrain,1989,15.37,82.5,147.6,3.1204354882322463
Bahrain,1990,15.56,82.7,147.6,3.1340879291374817
Bahrain,1991,15.41,82.9,147.6,3.1347424299484463
Bahrain,1992,15.7,83.1,147.6,3.1429592267772173
Bahrain,1993,15.79,83.3,147.6,3.142786288747948
Bahrain,1994,15.24,83.5,147.6,3.1006791507766414
Bahrain,1995,15.74,83.7,147.6,3.12177633034358
Bahrain,1996,15.3,83.9,147.6,3.105151228641388
Bahrain,1997,15.71,84.0,147.6,3.113994727089659
Bahrain,1998,15.85,84.2,147.6,3.114028292946912
Bahrain,1999,15.69,84.4,147.6,3.118289842489955
Bahrain,2000,15.51,84.6,147.6,3.111687156935957
Bahrain,2001,15.63,84.8,147.6,3.1395509136421955
Bahrain,2002,15.7,85.0,147.6,3.1225008117533046
Bahrain,2003,15.73,85.2,147.6,3.125998146837312
Bahrain,2004,15.74,85.4,147.6,3.1310739797710703
Bahrain,2005,15.78,85.6,147.6,3.131067121450511
Bahrain,2006,15.84,85.8,147.6,3.132833262245316
Bahrain,2007,15.65,86.0,147.6,3.129046024720686
Bahrain,2008,15.81,86.1,147.6,3.1205106859349985
Bahrain,2009,16.09,86.3,147.6,3.129909323244256
Bahrain,2010,15.83,86.5,147.6,3.1225719100270424
Bahrain,2011,15.84,86.7,147.6,3.1206976588580964
Bahrain,2012,16.08,86.9,147.6,3.113808576295058
Bahrain,2013,15.55,87.1,147.6,3.128640405843328
Bahrain,2014,16.13,87.3,147.6,3.137235864715864
Bahrain,2015,15.88,87.5,147.6,3.126519061401627
Bahrain,2016,16.02,87.7,147.6,3.13613756861408
Bahrain,2017,16.02,87.9,147.6,3.133226954780738
Bahrain,2018,16.17,88.0,147.6,3.112042118083275
Bahrain,2019,16.01,88.2,147.6,3.1122104089571963
Bahrain,2020,15.96,88.4,147.6,3.1236609004845226
Bahrain,2021,16.28,88.6,147.6,3.105184719335248
Bahrain,2022,15.75,88.8,147.6,3.11314277113504
Bangladesh,1961,15.0,2479.4,111.6,0.0429584464446952
Bangladesh,1962,14.82,2485.5,113.4,0.054509021192366
Bangladesh,1963,14.92,2491.6,115.2,0.0582377393448394
Bangladesh,1964,15.36,2497.7,117.0,0.057197835144017
Bangladesh,1965,15.07,2503.9,118.8,0.047863099691755
Bangladesh,1966,15.12,2510.0,120.6,0.0456660882751231
Bangladesh,1967,14.84,2516.1,122.4,0.0539882095025694
Bangladesh,1968,15.02,2522.2,124.2,0.062598412394484
Bangladesh,1969,15.17,2528.3,126.0,0.053938429837275
Bangladesh,1970,15.22,2534.4,127.8,0.0530765799132523
Bangladesh,1971,15.27,2540.6,129.6,0.0630122321646158
Bangladesh,1972,15.2,2546.7,131.4,0.0557775803166314
Bangladesh,1973,15.3,2552.8,133.2,0.0405887664438318
Bangladesh,1974,15.3,2558.9,135.0,0.042823673362235
Bangladesh,1975,14.98,2565.0,136.8,0.0582501076276884
Bangladesh,1976,15.28,2571.2,138.6,0.0627555116104687
Bangladesh,1977,15.4,2577.3,140.4,0.083702909000103
Bangladesh,1978,15.4,2583.4,142.2,0.0689148438584422
Bangladesh,1979,15.27,2589.5,144.0,0.0936911793457828
Bangladesh,1980,15.22,2595.6,145.8,0.0817314775224218
Bangladesh,1981,15.19,2601.8,147.6,0.0987878363949588
Bangladesh,1982,15.36,2607.9,149.4,0.0959789662409042
Bangladesh,1983,15.57,2614.0,151.2,0.0896799241187953
Bangladesh,1984,15.12,2620.1,153.0,0.0943112986212088
Bangladesh,1985,15.33,2626.2,154.8,0.108525370539866
Bangladesh,1986,15.28,2632.3,156.6,0.1236852079868217
Bangladesh,1987,15.59,2638.5,158.4,0.1077217605878799
Bangladesh,1988,15.4,2644.6,160.2,0.1182627371624576
Bangladesh,1989,15.43,2650.7,162.0,0.1152482225054448
Bangladesh,1990,15.49,2656.8,163.8,0.1280695772429465
Bangladesh,1991,15.61,2662.9,165.6,0.1309147646689955
Bangladesh,1992,15.5,2669.1,167.4,0.1349948556566778
Bangladesh,1993,15.12,2675.2,169.2,0.1267014115251842
Bangladesh,1994,15.68,2681.3,171.0,0.148857521293391
Bangladesh,1995,15.68,2687.4,172.8,0.1744762193961562
Bangladesh,1996,15.6,2693.5,174.6,0.1911545036801134
Bangladesh,1997,15.49,2699.7,176.4,0.1766062378963465
Bangladesh,1998,15.72,2705.8,178.2,0.1833403105564808
Bangladesh,1999,15.74,2711.9,180.0,0.1859882822707786
Bangladesh,2000,15.63,2718.0,181.8,0.2046771069610337
Bangladesh,2001,15.69,2724.1,183.6,0.230287748469135
Bangladesh,2002,15.6,2730.2,185.4,0.2446602416371887
Bangladesh,2003,15.73,2736.4,187.2,0.237972288652421
Bangladesh,2004,15.54,2742.5,189.0,0.2380715162357246
Bangladesh,2005,15.86,2748.6,190.8,0.2546059456637489
Bangladesh,2006,15.67,2754.7,192.6,0.2812506606817123
Bangladesh,2007,15.87,2760.8,194.4,0.2794909309425787
Bangladesh,2008,15.64,2767.0,196.2,0.3076654388419103
Bangladesh,2009,15.78,2773.1,198.0,0.3143450542021026
Bangladesh,2010,15.87,2779.2,199.8,0.3368208611223968
Bangladesh,2011,15.65,2785.3,201.6,0.3613309505975998
Bangladesh,2012,15.94,2791.4,203.4,0.3944685704705785
Bangladesh,2013,15.88,2797.6,205.2,0.408374907162662
Bangladesh,2014,15.69,2803.7,207.0,0.4367207761411643
Bangladesh,2015,15.78,2809.8,208.8,0.4736161707163449
Bangladesh,2016,16.08,2815.9,210.6,0.5021392911137462
Bangladesh,2017,16.14,2822.0,212.4,0.5305729752082212
Bangladesh,2018,16.01,2828.1,214.2,0.5516458492276722
Bangladesh,2019,16.11,2834.3,216.0,0.5911204873061126
Bangladesh,2020,16.1,2840.4,217.8,0.5664663632157316
Bangladesh,2021,16.13,2846.5,219.6,0.5921710070400508
Bangladesh,2022,16.29,2852.6,221.4,0.6128408201477769
Barbados,1961,14.77,1322.5,117.8,0.8217881866574993
Barbados,1962,15.12,1325.7,119.7,1.1177938311329088
Barbados,1963,14.98,1329.0,121.6,0.7899359007813815
Barbados,1964,15.02,1332.3,123.5,0.7547827560445379
Barbados,1965,15.03,1335.5,125.4,0.8500910133450436
Barbados,1966,15.03,1338.8,127.3,1.0807811050446652
Barbados,1967,14.92,1342.0,129.2,1.3661845189734645
Barbados,1968,15.15,1345.3,131.1,1.7643880477856466
Barbados,1969,15.39,1348.6,133.0,1.914228008475797
Barbados,1970,15.15,1351.8,134.9,1.7182601729551088
Barbados,1971,15.18,1355.1,136.8,1.9529709074954904
Barbados,1972,15.1,1358.4,138.7,1.9968026134925536
Barbados,1973,15.2,1361.6,140.6,1.9193101296225556
Barbados,1974,15.3,1364.9,142.5,1.9578692051017168
Barbados,1975,15.2,1368.2,144.4,2.249984527749309
Barbados,1976,15.2,1371.4,146.3,2.107012616371219
Barbados,1977,15.35,1374.7,148.2,2.3493140901983023
Barbados,1978,15.17,1377.9,150.1,2.517686839007357
Barbados,1979,15.36,1381.2,152.0,2.410242208139229
Barbados,1980,15.47,1384.5,153.9,2.670507921719427
Barbados,1981,15.56,1387.7,155.8,2.720023129590373
Barbados,1982,15.37,1391.0,157.7,2.5466657489473
Barbados,1983,15.6,1394.3,159.6,2.703928621767332
Barbados,1984,15.57,1397.5,161.5,2.9329772064043604
Barbados,1985,15.28,1400.8,163.4,3.2958354963573213
Barbados,1986,15.27,1404.1,165.3,3.564388929939247
Barbados,1987,15.42,1407.3,167.2,3.6576783267687616
Barbados,1988,15.64,1410.6,169.1,3.660593065722016
Barbados,1989,15.49,1413.8,171.0,3.836363097887204
Barbados,1990,15.43,1417.1,172.9,3.777829333311938
Barbados,1991,15.77,1420.4,174.8,3.7051735420667673
Barbados,1992,15.6,1423.6,176.7,3.64257076256749
Barbados,1993,15.23,1426.9,178.6,3.5905128820750205
Barbados,1994,15.64,1430.2,180.5,3.6019932736082114
Barbados,1995,15.69,1433.4,182.4,3.884064507186213
Barbados,1996,15.66,1436.7,184.3,3.914212038398136
Barbados,1997,15.72,1439.9,186.2,3.893770583046483
Barbados,1998,15.66,1443.2,188.1,3.919666120268434
Barbados,1999,15.49,1446.5,190.0,3.909917514175812
Barbados,2000,15.65,1449.7,191.9,3.919541080106365
Barbados,2001,15.58,1453.0,193.8,3.9120204626530666
Barbados,2002,15.6,1456.3,195.7,3.901595621938191
Barbados,2003,15.57,1459.5,197.6,3.89171269757242
Barbados,2004,15.84,1462.8,199.5,3.919025638584941
Barbados,2005,15.81,1466.1,201.4,3.927202070262096
Barbados,2006,15.74,1469.3,203.3,3.9022133584052456
Barbados,2007,15.73,1472.6,205.2,3.9018702434697503
Barbados,2008,15.84,1475.8,207.1,3.902954555010123
Barbados,2009,16.03,1479.1,209.0,3.890581759312925
Barbados,2010,15.58,1482.4,210.9,3.888709279866277
Barbados,2011,15.96,1485.6,212.8,3.90269809769858
Barbados,2012,15.84,1488.9,214.7,3.8932340141398414
Barbados,2013,15.66,1492.2,216.6,3.915113916813603
Barbados,2014,15.66,1495.4,218.5,3.909145562212524
Barbados,2015,15.84,1498.7,220.4,3.898098684511754
Barbados,2016,16.02,1502.0,222.3,3.8953548891464194
Barbados,2017,16.07,1505.2,224.2,3.903565012188856
Barbados,2018,15.89,1508.5,226.1,3.9099489537192818
Barbados,2019,16.2,1511.7,228.0,3.887296790930301
Barbados,2020,16.28,1515.0,229.9,3.907534704236504
Barbados,2021,16.14,1518.3,231.8,3.911405177843517
Barbados,2022,16.01,1521.5,233.7,3.894962144252623
Belarus,1992,15.73,574.7,,0.00941721431861885
Belarus,1993,15.69,577.6,,0.008799825101819822
Belarus,1994,15.73,580.5,,0.01097624821181474
Belarus,1995,15.51,583.4,,0.010240390161409634
Belarus,1996,15.21,586.3,,0.010555018259768541
Belarus,1997,15.97,589.2,,0.01043266399681902
Belarus,1998,15.43,592.0,,0.01006284107633362
Belarus,1999,15.68,594.9,,0.011073519483450932
Belarus,2000,16.06,597.8,,0.011960993124063731
Belarus,2001,15.77,600.7,,0.011426822064667212
Belarus,2002,15.88,603.6,,0.012231915166944848
Belarus,2003,15.53,606.5,,0.011421059173702935
Belarus,2004,15.51,609.3,,0.011623831425480489
Belarus,2005,15.71,612.2,,0.011834552150479617
Belarus,2006,15.98,615.1,,0.01236603948411434
Belarus,2007,15.78,618.0,,0.012509216062842677
Belarus,2008,15.73,620.9,,0.01345868507666872
Belarus,2009,15.9,623.8,,0.012629414393727969
Belarus,2010,16.05,626.7,,0.013526670580636344
Belarus,2011,15.68,629.5,,0.01338439773461569
Belarus,2012,15.74,632.4,,0.013456100589069637
Belarus,2013,15.82,635.3,,0.013645258202993709
Belarus,2014,16.12,638.2,,0.013397903081567082
Belarus,2015,16.01,641.1,,0.014766871148715506
Belarus,2016,16.31,644.0,,0.01472413480669952
Belarus,2017,16.15,646.8,,0.013717249445777097
Belarus,2018,16.02,649.7,,0.01486661199232248
Belarus,2019,16.24,652.6,,0.014938709162341416
Belarus,2020,16.1,655.5,,0.013921848246752178
Belarus,2021,15.98,658.4,,0.015176350149913222
Belarus,2022,16.2,661.3,,0.015689159017411726
Belgium,1961,14.9,787.7,99.2,0.010027055652499858
Belgium,1962,14.97,789.7,100.8,0.009707929545469375
Belgium,1963,15.24,791.6,102.4,0.010495429716348635
Belgium,1964,15.04,793.5,104.0,0.010628223835805669
Belgium,1965,14.95,795.5,105.6,0.010665975483625568
Belgium,1966,15.02,797.4,107.2,0.010591706262688563
Belgium,1967,15.26,799.4,108.8,0.010998393798916088
Belgium,1968,15.04,801.3,110.4,0.011355240878518517
Belgium,1969,15.09,803.3,112.0,0.012015831686870475
Belgium,1970,15.09,805.2,113.6,0.012350613921725538
Belgium,1971,15.21,807.1,115.2,0.011297010880625602
Belgium,1972,15.14,809.1,116.8,0.011411635080186298
Belgium,1973,14.98,811.0,118.4,0.011377776530204137
Belgium,1974,15.1,813.0,120.0,0.012291135036356234
Belgium,1975,15.11,814.9,121.6,0.012010397461123368
Belgium,1976,15.46,816.9,123.2,0.012811851820930193
Belgium,1977,15.41,818.8,124.8,0.012926902268799275
Belgium,1978,15.39,820.8,126.4,0.013079771982900478
Belgium,1979,15.25,822.7,128.0,0.01294512008709923
Belgium,1980,15.22,824.6,129.6,0.013685382749901352
Belgium,1981,15.28,826.6,131.2,0.01279753107052756
Belgium,1982,15.22,828.5,132.8,0.014247264531932913
Belgium,1983,15.77,830.5,134.4,0.013985135341018829
Belgium,1984,15.08,832.4,136.0,0.013920280412707969
Belgium,1985,15.52,834.4,137.6,0.013447489920628377
Belgium,1986,15.26,836.3,139.2,0.015368245583627201
Belgium,1987,15.45,838.3,140.8,0.014088067555449817
Belgium,1988,15.34,840.2,142.4,0.014747828655218745
Belgium,1989,15.33,842.1,144.0,0.014303991499036727
Belgium,1990,15.35,844.1,145.6,0.014893990751770203
Belgium,1991,15.8,846.0,147.2,0.015423972699986245
Belgium,1992,15.54,848.0,148.8,0.016165531602079314
Belgium,1993,15.46,849.9,150.4,0.016485789822204788
Belgium,1994,15.68,851.9,152.0,0.016682796004865996
Belgium,1995,15.61,853.8,153.6,0.016050839845653635
Belgium,1996,15.74,855.7,155.2,0.017198763823329567
Belgium,1997,15.38,857.7,156.8,0.016780501959679336
Belgium,1998,15.71,859.6,158.4,0.01648167084386128
Belgium,1999,15.8,861.6,160.0,0.017493934468915028
Belgium,2000,15.45,863.5,161.6,0.017326904073394288
Belgium,2001,15.79,865.5,163.2,0.019308006849647785
Belgium,2002,15.99,867.4,164.8,0.01840743756401462
Belgium,2003,15.76,869.4,166.4,0.018060447693918954
Belgium,2004,15.9,871.3,168.0,0.019107598719009588
Belgium,2005,15.89,873.2,169.6,0.01884698674942056
Belgium,2006,15.71,875.2,171.2,0.019976120980136777
Belgium,2007,15.84,877.1,172.8,0.01935979813171438
Belgium,2008,15.61,879.1,174.4,0.019799862860153887
Belgium,2009,15.8,881.0,176.0,0.02081161418663889
Belgium,2010,15.92,883.0,177.6,0.02083473675966388
Belgium,2011,16.01,884.9,179.2,0.02143503152083729
Belgium,2012,15.92,886.9,180.8,0.022441326943006563
Belgium,2013,16.05,888.8,182.4,0.02104164130518136
Belgium,2014,15.79,890.7,184.0,0.02169375605329409
Belgium,2015,15.96,892.7,185.6,0.02242194783033841
Belgium,2016,15.99,894.6,187.2,0.023065864707980173
Belgium,2017,16.29,896.6,188.8,0.02315927496143039
Belgium,2018,16.0,898.5,190.4,0.023166141954360002
Belgium,2019,15.97,900.5,192.0,0.024299964952848137
Belgium,2020,16.07,902.4,193.6,0.02446176103912587
Belgium,2021,15.94,904.3,195.2,0.023672911265951824
Belgium,2022,16.13,906.3,196.8,0.024803751973033847
Belize,1961,14.95,1585.6,99.2,0.4045126040712102
Belize,1962,14.75,1589.6,100.8,0.7210790333748104
Belize,1963,15.03,1593.5,102.4,0.6376608358887514
Belize,1964,15.01,1597.4,104.0,0.8338109145347744
Belize,1965,14.83,1601.3,105.6,0.8039200303166165
Belize,1966,15.08,1605.2,107.2,0.7504882000298005
Belize,1967,15.33,1609.1,108.8,1.0924811125706817
Belize,1968,15.2,1613.0,110.4,0.8808640053738094
Belize,1969,15.24,1617.0,112.0,1.1331664520563876
Belize,1970,14.96,1620.9,113.6,1.0063253383856716
Belize,1971,15.25,1624.8,115.2,1.1728503896193194
Belize,1972,15.22,1628.7,116.8,1.2575832417905073
Belize,1973,15.3,1632.6,118.4,1.1615299097555696
Belize,1974,15.3,1636.5,120.0,1.1838144805012911
Belize,1975,15.05,1640.4,121.6,1.3133279098317052
Belize,1976,15.26,1644.3,123.2,1.3305715794479025
Belize,1977,15.17,1648.3,124.8,1.4510063307171202
Belize,1978,15.3,1652.2,126.4,1.5597969636229263
Belize,1979,15.19,1656.1,128.0,1.4621759028879733
Belize,1980,15.54,1660.0,129.6,1.308351364125322
Belize,1981,15.23,1663.9,131.2,1.2135853396676275
Belize,1982,15.24,1667.8,132.8,1.1336050861916087
Belize,1983,15.41,1671.7,134.4,1.109079139821459
Belize,1984,15.25,1675.7,136.0,1.0787480042029065
Belize,1985,15.37,1679.6,137.6,1.167735411038882
Belize,1986,15.33,1683.5,139.2,1.2263835087002504
Belize,1987,15.68,1687.4,140.8,1.3338383775202247
Belize,1988,15.6,1691.3,142.4,1.418427469800924
Belize,1989,15.5,1695.2,144.0,1.6721847507652352
Belize,1990,15.46,1699.1,145.6,1.6950935350570433
Belize,1991,15.68,1703.0,147.2,2.1780440491417234
Belize,1992,15.62,1707.0,148.8,1.8479743272677984
Belize,1993,15.65,1710.9,150.4,1.9378170831968005
Belize,1994,15.59,1714.8,152.0,1.8584513704232395
Belize,1995,15.36,1718.7,153.6,1.8348037759346647
Belize,1996,15.61,1722.6,155.2,1.443912155553727
Belize,1997,15.57,1726.5,156.8,1.783319519352787
Belize,1998,15.76,1730.4,158.4,1.652714635285859
Belize,1999,15.84,1734.3,160.0,1.5028735396781956
Belize,2000,15.6,1738.3,161.6,1.639043021181816
Belize,2001,15.79,1742.2,163.2,1.790770509636457
Belize,2002,16.0,1746.1,164.8,1.688060769668065
Belize,2003,15.66,1750.0,166.4,1.64854743908832
Belize,2004,16.03,1753.9,168.0,1.4536058894098955
Belize,2005,15.67,1757.8,169.6,1.483236550115109
Belize,2006,15.81,1761.7,171.2,1.5427967999615926
Belize,2007,15.83,1765.7,172.8,1.5873827576838904
Belize,2008,15.85,1769.6,174.4,1.4356522594661183
Belize,2009,15.74,1773.5,176.0,1.651528818966642
Belize,2010,15.79,1777.4,177.6,1.683099107526495
Belize,2011,15.8,1781.3,179.2,1.746637448232167
Belize,2012,15.97,1785.2,180.8,1.408874253327777
Belize,2013,15.99,1789.1,182.4,1.3906643225527997
Belize,2014,16.29,1793.0,184.0,1.44393789237026
Belize,2015,16.18,1797.0,185.6,1.943125236583404
Belize,2016,15.92,1800.9,187.2,1.8612116143306248
Belize,2017,16.06,1804.8,188.8,1.7772929336584062
Belize,2018,16.18,1808.7,190.4,1.7281532428412223
Belize,2019,16.05,1812.6,192.0,1.977158274717782
Belize,2020,16.05,1816.5,193.6,1.6904220977360134
Belize,2021,16.09,1820.4,195.2,1.776645516052796
Belize,2022,16.23,1824.4,196.8,1.8009121791023226
Benin,1961,14.87,966.3,196.8,0.0350295877913469
Benin,1962,14.97,968.7,196.8,0.0490018295706785
Benin,1963,15.11,971.0,196.8,0.0449694908828994
Benin,1964,15.1,973.4,196.8,0.0488984218005076
Benin,1965,15.11,975.8,196.8,0.0473251295403267
Benin,1966,15.03,978.2,196.8,0.0228120190944341
Benin,1967,15.25,980.6,196.8,0.058716626963768
Benin,1968,15.45,983.0,196.8,0.047740150248277
Benin,1969,15.21,985.3,196.8,0.0633971700004089
Benin,1970,15.13,987.7,196.8,0.0926216986763609
Benin,1971,15.29,990.1,196.8,0.0881961983197283
Benin,1972,15.12,992.5,196.8,0.1141128087017212
Benin,1973,15.1,994.9,196.8,0.1160068234757802
Benin,1974,15.24,997.3,196.8,0.1125353736190502
Benin,1975,14.87,999.7,196.8,0.1275431231105167
Benin,1976,15.1,1002.0,196.8,0.072634171300041
Benin,1977,15.24,1004.4,196.8,0.0838700891121026
Benin,1978,15.1,1006.8,196.8,0.0978754014175705
Benin,1979,15.17,1009.2,196.8,0.1177924479436288
Benin,1980,15.28,1011.6,196.8,0.1276794594367966
Benin,1981,15.11,1014.0,196.8,0.1029378364443283
Benin,1982,15.32,1016.3,196.8,0.1114227151701029
Benin,1983,15.32,1018.7,196.8,0.0830681317293647
Benin,1984,15.42,1021.1,196.8,0.1023667985179856
Benin,1985,15.61,1023.5,196.8,0.1482550207182874
Benin,1986,15.48,1025.9,196.8,0.1328520387764519
Benin,1987,15.47,1028.3,196.8,0.1019360002126278
Benin,1988,15.5,1030.7,196.8,0.0854853387300462
Benin,1989,15.54,1033.0,196.8,0.1091320541385754
Benin,1990,15.37,1035.4,196.8,0.1066220013321008
Benin,1991,15.52,1037.8,196.8,0.1057952889299126
Benin,1992,15.61,1040.2,196.8,0.1101635791967143
Benin,1993,15.37,1042.6,196.8,0.1333193732878404
Benin,1994,15.72,1045.0,196.8,0.1358677187565555
Benin,1995,15.78,1047.3,196.8,0.1648891915346677
Benin,1996,15.54,1049.7,196.8,0.1900189741353331
Benin,1997,15.61,1052.1,196.8,0.1849715427005163
Benin,1998,15.54,1054.5,196.8,0.1516131482533452
Benin,1999,15.79,1056.9,196.8,0.201464630149302
Benin,2000,15.54,1059.3,196.8,0.2195722920086512
Benin,2001,15.69,1061.7,196.8,0.214312606296578
Benin,2002,15.61,1064.0,196.8,0.2777568691803859
Benin,2003,15.77,1066.4,196.8,0.3079215803875936
Benin,2004,15.51,1068.8,196.8,0.3183223647194279
Benin,2005,15.99,1071.2,196.8,0.2936234574709391
Benin,2006,15.67,1073.6,196.8,0.394439653723577
Benin,2007,15.84,1076.0,196.8,0.4465941236116067
Benin,2008,15.82,1078.3,196.8,0.4182082737700559
Benin,2009,15.75,1080.7,196.8,0.4430509973796346
Benin,2010,15.75,1083.1,196.8,0.4790330190600222
Benin,2011,16.04,1085.5,196.8,0.4435677761453352
Benin,2012,15.84,1087.9,196.8,0.4289487070869819
Benin,2013,15.98,1090.3,196.8,0.41991369500311
Benin,2014,15.84,1092.7,196.8,0.4371522137407645
Benin,2015,15.88,1095.0,196.8,0.4689438330847402
Benin,2016,16.06,1097.4,196.8,0.4481251337671942
Benin,2017,16.15,1099.8,196.8,0.4662474565460601
Benin,2018,16.0,1102.2,196.8,0.450906060798903
Benin,2019,15.83,1104.6,196.8,0.3996065850625918
Benin,2020,16.36,1107.0,196.8,0.4249695258494732
Benin,2021,15.95,1109.3,196.8,0.4607169709752127
Benin,2022,15.87,1111.7,196.8,0.4350401272599384
Bhutan,1961,15.39,2046.0,,0.0032881698926692
Bhutan,1962,14.96,2051.0,,0.018068007129216
Bhutan,1963,14.82,2056.1,,0.0199545108683338
Bhutan,1964,14.95,2061.1,,0.0103639073985634
Bhutan,1965,15.13,2066.2,,0.0189276912833491
Bhutan,1966,15.12,2071.2,,0.0268325323681778
Bhutan,1967,14.98,2076.3,,0.010596694169611
Bhutan,1968,15.4,2081.3,,0.008803292552917
